TimeStart,TimeEnd,Length (s),File Name
11/26/2021 19:04:45.082,11/26/2021 19:34:46.415,1801.333,2059_Bridge05844A_afterpour_startup_21-11-23-1101am_160.ASC
11/26/2021 19:34:46.415,11/26/2021 20:04:47.775,1801.360,2060_Bridge05844A_afterpour_startup_21-11-23-1101am_161.ASC
11/26/2021 20:04:47.775,11/26/2021 20:34:49.255,1801.480,2061_Bridge05844A_afterpour_startup_21-11-23-1101am_162.ASC
11/26/2021 20:34:49.255,11/26/2021 21:04:50.582,1801.327,2062_Bridge05844A_afterpour_startup_21-11-23-1101am_163.ASC
11/26/2021 21:04:50.582,11/26/2021 21:34:52.095,1801.513,2063_Bridge05844A_afterpour_startup_21-11-23-1101am_164.ASC
11/26/2021 21:34:52.095,11/26/2021 22:04:53.408,1801.313,2064_Bridge05844A_afterpour_startup_21-11-23-1101am_165.ASC
11/26/2021 22:04:53.408,11/26/2021 22:34:54.895,1801.487,2065_Bridge05844A_afterpour_startup_21-11-23-1101am_166.ASC
11/26/2021 22:34:54.895,11/26/2021 22:53:29.522,1114.627,2066_Bridge05844A_afterpour_startup_21-11-23-1101am_167.ASC
11/27/2021 9:37:00.000,11/27/2021 10:07:01.147,1801.147,2067_Bridge05844A_afterpour_startup_21-11-27-937am.ASC
11/27/2021 10:07:01.147,11/27/2021 10:37:02.587,1801.440,2068_Bridge05844A_afterpour_startup_21-11-27-937am_001.ASC
11/27/2021 10:37:02.587,11/27/2021 11:07:03.934,1801.347,2069_Bridge05844A_afterpour_startup_21-11-27-937am_002.ASC
11/27/2021 11:07:03.934,11/27/2021 11:37:05.307,1801.373,2070_Bridge05844A_afterpour_startup_21-11-27-937am_003.ASC
11/27/2021 11:37:05.307,11/27/2021 12:07:06.774,1801.467,2071_Bridge05844A_afterpour_startup_21-11-27-937am_004.ASC
11/27/2021 12:07:06.774,11/27/2021 12:37:08.147,1801.373,2072_Bridge05844A_afterpour_startup_21-11-27-937am_005.ASC
11/27/2021 12:37:08.147,11/27/2021 13:07:09.560,1801.413,2073_Bridge05844A_afterpour_startup_21-11-27-937am_006.ASC
11/27/2021 13:07:09.560,11/27/2021 13:37:10.927,1801.367,2074_Bridge05844A_afterpour_startup_21-11-27-937am_007.ASC
11/27/2021 13:37:10.927,11/27/2021 14:07:12.314,1801.387,2075_Bridge05844A_afterpour_startup_21-11-27-937am_008.ASC
11/27/2021 14:07:12.314,11/27/2021 14:37:13.667,1801.353,2076_Bridge05844A_afterpour_startup_21-11-27-937am_009.ASC
11/27/2021 14:37:13.667,11/27/2021 15:07:15.120,1801.453,2077_Bridge05844A_afterpour_startup_21-11-27-937am_010.ASC
11/27/2021 15:07:15.120,11/27/2021 15:37:16.480,1801.360,2078_Bridge05844A_afterpour_startup_21-11-27-937am_011.ASC
11/27/2021 15:37:16.480,11/27/2021 16:07:17.900,1801.420,2079_Bridge05844A_afterpour_startup_21-11-27-937am_012.ASC
11/27/2021 16:07:17.900,11/27/2021 16:37:19.287,1801.387,2080_Bridge05844A_afterpour_startup_21-11-27-937am_013.ASC
11/27/2021 16:37:19.287,11/27/2021 17:07:20.647,1801.360,2081_Bridge05844A_afterpour_startup_21-11-27-937am_014.ASC
11/27/2021 17:07:20.647,11/27/2021 17:37:22.047,1801.400,2082_Bridge05844A_afterpour_startup_21-11-27-937am_015.ASC
11/27/2021 17:37:22.047,11/27/2021 18:07:23.534,1801.487,2083_Bridge05844A_afterpour_startup_21-11-27-937am_016.ASC
11/27/2021 18:07:23.534,11/27/2021 18:37:24.847,1801.313,2084_Bridge05844A_afterpour_startup_21-11-27-937am_017.ASC
11/27/2021 18:37:24.847,11/27/2021 19:07:26.334,1801.487,2085_Bridge05844A_afterpour_startup_21-11-27-937am_018.ASC
11/27/2021 19:07:26.334,11/27/2021 19:37:27.701,1801.367,2086_Bridge05844A_afterpour_startup_21-11-27-937am_019.ASC
11/27/2021 19:37:27.701,11/27/2021 20:07:29.061,1801.360,2087_Bridge05844A_afterpour_startup_21-11-27-937am_020.ASC
11/27/2021 20:07:29.061,11/27/2021 20:37:30.428,1801.367,2088_Bridge05844A_afterpour_startup_21-11-27-937am_021.ASC
11/27/2021 20:37:30.428,11/27/2021 21:07:31.788,1801.360,2089_Bridge05844A_afterpour_startup_21-11-27-937am_022.ASC
11/27/2021 21:07:31.788,11/27/2021 21:37:33.248,1801.460,2090_Bridge05844A_afterpour_startup_21-11-27-937am_023.ASC
11/27/2021 21:37:33.248,11/27/2021 22:07:34.701,1801.453,2091_Bridge05844A_afterpour_startup_21-11-27-937am_024.ASC
11/27/2021 22:07:34.701,11/27/2021 22:37:36.061,1801.360,2092_Bridge05844A_afterpour_startup_21-11-27-937am_025.ASC
11/27/2021 22:37:36.061,11/27/2021 23:07:37.441,1801.380,2093_Bridge05844A_afterpour_startup_21-11-27-937am_026.ASC
11/27/2021 23:07:37.441,11/27/2021 23:37:38.781,1801.340,2094_Bridge05844A_afterpour_startup_21-11-27-937am_027.ASC
11/27/2021 23:37:38.781,11/28/2021 0:07:40.148,1801.367,2095_Bridge05844A_afterpour_startup_21-11-27-937am_028.ASC
11/28/2021 0:07:40.148,11/28/2021 0:37:41.621,1801.473,2096_Bridge05844A_afterpour_startup_21-11-27-937am_029.ASC
11/28/2021 0:37:41.621,11/28/2021 1:07:43.074,1801.453,2097_Bridge05844A_afterpour_startup_21-11-27-937am_030.ASC
11/28/2021 1:07:43.074,11/28/2021 1:37:44.467,1801.393,2098_Bridge05844A_afterpour_startup_21-11-27-937am_031.ASC
11/28/2021 1:37:44.467,11/28/2021 2:07:45.847,1801.380,2099_Bridge05844A_afterpour_startup_21-11-27-937am_032.ASC
11/28/2021 2:07:45.847,11/28/2021 2:37:47.194,1801.347,2100_Bridge05844A_afterpour_startup_21-11-27-937am_033.ASC
11/28/2021 2:37:47.194,11/28/2021 3:07:48.554,1801.360,2101_Bridge05844A_afterpour_startup_21-11-27-937am_034.ASC
11/28/2021 3:07:48.554,11/28/2021 3:37:49.941,1801.387,2102_Bridge05844A_afterpour_startup_21-11-27-937am_035.ASC
11/28/2021 3:37:49.941,11/28/2021 4:07:51.401,1801.460,2103_Bridge05844A_afterpour_startup_21-11-27-937am_036.ASC
11/28/2021 4:07:51.401,11/28/2021 4:37:52.808,1801.407,2104_Bridge05844A_afterpour_startup_21-11-27-937am_037.ASC
11/28/2021 4:37:52.808,11/28/2021 5:07:54.181,1801.373,2105_Bridge05844A_afterpour_startup_21-11-27-937am_038.ASC
11/28/2021 5:07:54.181,11/28/2021 5:37:55.534,1801.353,2106_Bridge05844A_afterpour_startup_21-11-27-937am_039.ASC
11/28/2021 5:37:55.534,11/28/2021 6:07:56.914,1801.380,2107_Bridge05844A_afterpour_startup_21-11-27-937am_040.ASC
11/28/2021 6:07:56.914,11/28/2021 6:37:58.394,1801.480,2108_Bridge05844A_afterpour_startup_21-11-27-937am_041.ASC
11/28/2021 6:37:58.394,11/28/2021 7:07:59.801,1801.407,2109_Bridge05844A_afterpour_startup_21-11-27-937am_042.ASC
11/28/2021 7:07:59.801,11/28/2021 7:38:01.194,1801.393,2110_Bridge05844A_afterpour_startup_21-11-27-937am_043.ASC
11/28/2021 7:38:01.194,11/28/2021 8:08:02.567,1801.373,2111_Bridge05844A_afterpour_startup_21-11-27-937am_044.ASC
11/28/2021 8:08:02.567,11/28/2021 8:38:03.934,1801.367,2112_Bridge05844A_afterpour_startup_21-11-27-937am_045.ASC
11/28/2021 8:38:03.934,11/28/2021 9:08:05.341,1801.407,2113_Bridge05844A_afterpour_startup_21-11-27-937am_046.ASC
11/28/2021 9:08:05.341,11/28/2021 9:38:06.681,1801.340,2114_Bridge05844A_afterpour_startup_21-11-27-937am_047.ASC
11/28/2021 9:38:06.681,11/28/2021 10:08:08.061,1801.380,2115_Bridge05844A_afterpour_startup_21-11-27-937am_048.ASC
11/28/2021 10:08:08.061,11/28/2021 10:38:09.548,1801.487,2116_Bridge05844A_afterpour_startup_21-11-27-937am_049.ASC
11/28/2021 10:38:09.548,11/28/2021 11:08:10.968,1801.420,2117_Bridge05844A_afterpour_startup_21-11-27-937am_050.ASC
11/28/2021 11:08:10.968,11/28/2021 11:38:12.341,1801.373,2118_Bridge05844A_afterpour_startup_21-11-27-937am_051.ASC
11/28/2021 11:38:12.341,11/28/2021 12:08:13.734,1801.393,2119_Bridge05844A_afterpour_startup_21-11-27-937am_052.ASC
11/28/2021 12:08:13.734,11/28/2021 12:38:15.107,1801.373,2120_Bridge05844A_afterpour_startup_21-11-27-937am_053.ASC
11/28/2021 12:38:15.107,11/28/2021 13:08:16.474,1801.367,2121_Bridge05844A_afterpour_startup_21-11-27-937am_054.ASC
11/28/2021 13:08:16.474,11/28/2021 13:38:17.847,1801.373,2122_Bridge05844A_afterpour_startup_21-11-27-937am_055.ASC
11/28/2021 13:38:17.847,11/28/2021 14:08:19.320,1801.473,2123_Bridge05844A_afterpour_startup_21-11-27-937am_056.ASC
11/28/2021 14:08:19.320,11/28/2021 14:38:20.673,1801.353,2124_Bridge05844A_afterpour_startup_21-11-27-937am_057.ASC
11/28/2021 14:38:20.673,11/28/2021 15:08:22.093,1801.420,2125_Bridge05844A_afterpour_startup_21-11-27-937am_058.ASC
11/28/2021 15:08:22.093,11/28/2021 15:38:23.466,1801.373,2126_Bridge05844A_afterpour_startup_21-11-27-937am_059.ASC
11/28/2021 15:38:23.466,11/28/2021 16:08:24.859,1801.393,2127_Bridge05844A_afterpour_startup_21-11-27-937am_060.ASC
11/28/2021 16:08:24.859,11/28/2021 16:38:26.206,1801.347,2128_Bridge05844A_afterpour_startup_21-11-27-937am_061.ASC
11/28/2021 16:38:26.206,11/28/2021 17:08:27.699,1801.493,2129_Bridge05844A_afterpour_startup_21-11-27-937am_062.ASC
11/28/2021 17:08:27.699,11/28/2021 17:38:29.006,1801.307,2130_Bridge05844A_afterpour_startup_21-11-27-937am_063.ASC
11/28/2021 17:38:29.006,11/28/2021 18:08:30.446,1801.440,2131_Bridge05844A_afterpour_startup_21-11-27-937am_064.ASC
11/28/2021 18:08:30.446,11/28/2021 18:38:31.813,1801.367,2132_Bridge05844A_afterpour_startup_21-11-27-937am_065.ASC
11/29/2021 9:44:00.000,11/29/2021 10:14:00.440,1800.440,2133_Bridge05844A_afterpour_startup_21-11-29-944am.ASC
11/29/2021 10:14:00.440,11/29/2021 10:44:01.840,1801.400,2134_Bridge05844A_afterpour_startup_21-11-29-944am_001.ASC
11/29/2021 10:44:01.840,11/29/2021 10:49:13.940,312.100,2135_Bridge05844A_afterpour_startup_21-11-29-944am_002.ASC
11/29/2021 12:35:00.000,11/29/2021 13:05:01.433,1801.433,2136_Bridge05844A_afterpour_startup_21-11-29-1235pm.ASC
11/29/2021 13:05:01.433,11/29/2021 13:35:02.800,1801.367,2137_Bridge05844A_afterpour_startup_21-11-29-1235pm_001.ASC
11/29/2021 13:35:02.800,11/29/2021 14:05:04.160,1801.360,2138_Bridge05844A_afterpour_startup_21-11-29-1235pm_002.ASC
11/29/2021 14:05:04.160,11/29/2021 14:35:05.533,1801.373,2139_Bridge05844A_afterpour_startup_21-11-29-1235pm_003.ASC
11/29/2021 14:35:05.533,11/29/2021 15:05:06.900,1801.367,2140_Bridge05844A_afterpour_startup_21-11-29-1235pm_004.ASC
11/29/2021 15:05:06.900,11/29/2021 15:35:08.313,1801.413,2141_Bridge05844A_afterpour_startup_21-11-29-1235pm_005.ASC
11/29/2021 15:35:08.313,11/29/2021 16:05:09.666,1801.353,2142_Bridge05844A_afterpour_startup_21-11-29-1235pm_006.ASC
11/29/2021 16:05:09.666,11/29/2021 16:35:11.126,1801.460,2143_Bridge05844A_afterpour_startup_21-11-29-1235pm_007.ASC
11/29/2021 16:35:11.126,11/29/2021 17:05:12.553,1801.427,2144_Bridge05844A_afterpour_startup_21-11-29-1235pm_008.ASC
11/29/2021 17:05:12.553,11/29/2021 17:35:13.940,1801.387,2145_Bridge05844A_afterpour_startup_21-11-29-1235pm_009.ASC
11/29/2021 17:35:13.940,11/29/2021 18:05:15.300,1801.360,2146_Bridge05844A_afterpour_startup_21-11-29-1235pm_010.ASC
11/29/2021 18:05:15.300,11/29/2021 18:35:16.693,1801.393,2147_Bridge05844A_afterpour_startup_21-11-29-1235pm_011.ASC
11/29/2021 18:35:16.693,11/29/2021 19:05:18.080,1801.387,2148_Bridge05844A_afterpour_startup_21-11-29-1235pm_012.ASC
11/29/2021 19:05:18.080,11/29/2021 19:35:19.447,1801.367,2149_Bridge05844A_afterpour_startup_21-11-29-1235pm_013.ASC
11/29/2021 19:35:19.447,11/29/2021 20:05:20.814,1801.367,2150_Bridge05844A_afterpour_startup_21-11-29-1235pm_014.ASC
11/29/2021 20:05:20.814,11/29/2021 20:35:22.201,1801.387,2151_Bridge05844A_afterpour_startup_21-11-29-1235pm_015.ASC
11/29/2021 20:35:22.201,11/29/2021 21:05:23.608,1801.407,2152_Bridge05844A_afterpour_startup_21-11-29-1235pm_016.ASC
11/29/2021 21:05:23.608,11/29/2021 21:35:25.081,1801.473,2153_Bridge05844A_afterpour_startup_21-11-29-1235pm_017.ASC
11/29/2021 21:35:25.081,11/29/2021 22:05:26.434,1801.353,2154_Bridge05844A_afterpour_startup_21-11-29-1235pm_018.ASC
11/29/2021 22:05:26.434,11/29/2021 22:35:27.861,1801.427,2155_Bridge05844A_afterpour_startup_21-11-29-1235pm_019.ASC
11/29/2021 22:35:27.861,11/29/2021 23:05:29.234,1801.373,2156_Bridge05844A_afterpour_startup_21-11-29-1235pm_020.ASC
11/29/2021 23:05:29.234,11/29/2021 23:35:30.614,1801.380,2157_Bridge05844A_afterpour_startup_21-11-29-1235pm_021.ASC
11/29/2021 23:35:30.614,11/30/2021 0:05:32.041,1801.427,2158_Bridge05844A_afterpour_startup_21-11-29-1235pm_022.ASC
11/30/2021 0:05:32.041,11/30/2021 0:35:33.408,1801.367,2159_Bridge05844A_afterpour_startup_21-11-29-1235pm_023.ASC
11/30/2021 0:35:33.408,11/30/2021 1:05:34.808,1801.400,2160_Bridge05844A_afterpour_startup_21-11-29-1235pm_024.ASC
11/30/2021 1:05:34.808,11/30/2021 1:35:36.155,1801.347,2161_Bridge05844A_afterpour_startup_21-11-29-1235pm_025.ASC
11/30/2021 1:35:36.155,11/30/2021 2:05:37.542,1801.387,2162_Bridge05844A_afterpour_startup_21-11-29-1235pm_026.ASC
11/30/2021 2:05:37.542,11/30/2021 2:35:38.922,1801.380,2163_Bridge05844A_afterpour_startup_21-11-29-1235pm_027.ASC
11/30/2021 2:35:38.922,11/30/2021 3:05:40.322,1801.400,2164_Bridge05844A_afterpour_startup_21-11-29-1235pm_028.ASC
11/30/2021 3:05:40.322,11/30/2021 3:35:41.722,1801.400,2165_Bridge05844A_afterpour_startup_21-11-29-1235pm_029.ASC
11/30/2021 3:35:41.722,11/30/2021 4:05:43.089,1801.367,2166_Bridge05844A_afterpour_startup_21-11-29-1235pm_030.ASC
11/30/2021 4:05:43.089,11/30/2021 4:35:44.562,1801.473,2167_Bridge05844A_afterpour_startup_21-11-29-1235pm_031.ASC
11/30/2021 4:35:44.562,11/30/2021 5:05:46.002,1801.440,2168_Bridge05844A_afterpour_startup_21-11-29-1235pm_032.ASC
11/30/2021 5:05:46.002,11/30/2021 5:35:47.295,1801.293,2169_Bridge05844A_afterpour_startup_21-11-29-1235pm_033.ASC
11/30/2021 5:35:47.295,11/30/2021 6:05:48.748,1801.453,2170_Bridge05844A_afterpour_startup_21-11-29-1235pm_034.ASC
11/30/2021 6:05:48.748,11/30/2021 6:35:50.115,1801.367,2171_Bridge05844A_afterpour_startup_21-11-29-1235pm_035.ASC
11/30/2021 6:35:50.115,11/30/2021 7:05:51.508,1801.393,2172_Bridge05844A_afterpour_startup_21-11-29-1235pm_036.ASC
11/30/2021 7:05:51.508,11/30/2021 7:35:52.901,1801.393,2173_Bridge05844A_afterpour_startup_21-11-29-1235pm_037.ASC
11/30/2021 7:35:52.901,11/30/2021 8:05:54.281,1801.380,2174_Bridge05844A_afterpour_startup_21-11-29-1235pm_038.ASC
11/30/2021 8:05:54.281,11/30/2021 8:35:55.648,1801.367,2175_Bridge05844A_afterpour_startup_21-11-29-1235pm_039.ASC
11/30/2021 8:35:55.648,11/30/2021 9:05:57.048,1801.400,2176_Bridge05844A_afterpour_startup_21-11-29-1235pm_040.ASC
11/30/2021 9:05:57.048,11/30/2021 9:35:58.428,1801.380,2177_Bridge05844A_afterpour_startup_21-11-29-1235pm_041.ASC
11/30/2021 9:35:58.428,11/30/2021 10:05:59.808,1801.380,2178_Bridge05844A_afterpour_startup_21-11-29-1235pm_042.ASC
11/30/2021 10:05:59.808,11/30/2021 10:36:01.208,1801.400,2179_Bridge05844A_afterpour_startup_21-11-29-1235pm_043.ASC
11/30/2021 10:36:01.208,11/30/2021 11:06:02.608,1801.400,2180_Bridge05844A_afterpour_startup_21-11-29-1235pm_044.ASC
11/30/2021 11:06:02.608,11/30/2021 11:36:03.988,1801.380,2181_Bridge05844A_afterpour_startup_21-11-29-1235pm_045.ASC
11/30/2021 11:36:03.988,11/30/2021 12:06:05.455,1801.467,2182_Bridge05844A_afterpour_startup_21-11-29-1235pm_046.ASC
11/30/2021 12:06:05.455,11/30/2021 12:36:06.795,1801.340,2183_Bridge05844A_afterpour_startup_21-11-29-1235pm_047.ASC
11/30/2021 12:36:06.795,11/30/2021 13:06:08.228,1801.433,2184_Bridge05844A_afterpour_startup_21-11-29-1235pm_048.ASC
11/30/2021 13:06:08.228,11/30/2021 13:36:09.615,1801.387,2185_Bridge05844A_afterpour_startup_21-11-29-1235pm_049.ASC
11/30/2021 13:36:09.615,11/30/2021 14:06:11.002,1801.387,2186_Bridge05844A_afterpour_startup_21-11-29-1235pm_050.ASC
11/30/2021 14:06:11.002,11/30/2021 14:36:12.402,1801.400,2187_Bridge05844A_afterpour_startup_21-11-29-1235pm_051.ASC
11/30/2021 14:36:12.402,11/30/2021 15:06:13.749,1801.347,2188_Bridge05844A_afterpour_startup_21-11-29-1235pm_052.ASC
11/30/2021 15:06:13.749,11/30/2021 15:36:15.129,1801.380,2189_Bridge05844A_afterpour_startup_21-11-29-1235pm_053.ASC
11/30/2021 15:36:15.129,11/30/2021 16:06:16.509,1801.380,2190_Bridge05844A_afterpour_startup_21-11-29-1235pm_054.ASC
11/30/2021 16:06:16.509,11/30/2021 16:36:17.896,1801.387,2191_Bridge05844A_afterpour_startup_21-11-29-1235pm_055.ASC
11/30/2021 16:36:17.896,11/30/2021 17:06:19.369,1801.473,2192_Bridge05844A_afterpour_startup_21-11-29-1235pm_056.ASC
11/30/2021 17:06:19.369,11/30/2021 17:36:20.829,1801.460,2193_Bridge05844A_afterpour_startup_21-11-29-1235pm_057.ASC
11/30/2021 17:36:20.829,11/30/2021 18:06:22.209,1801.380,2194_Bridge05844A_afterpour_startup_21-11-29-1235pm_058.ASC
11/30/2021 18:06:22.209,11/30/2021 18:36:23.616,1801.407,2195_Bridge05844A_afterpour_startup_21-11-29-1235pm_059.ASC
11/30/2021 18:36:23.616,11/30/2021 19:06:24.976,1801.360,2196_Bridge05844A_afterpour_startup_21-11-29-1235pm_060.ASC
11/30/2021 19:06:24.976,11/30/2021 19:36:26.363,1801.387,2197_Bridge05844A_afterpour_startup_21-11-29-1235pm_061.ASC
11/30/2021 19:36:26.363,11/30/2021 20:06:27.736,1801.373,2198_Bridge05844A_afterpour_startup_21-11-29-1235pm_062.ASC
11/30/2021 20:06:27.736,11/30/2021 20:36:29.123,1801.387,2199_Bridge05844A_afterpour_startup_21-11-29-1235pm_063.ASC
11/30/2021 20:36:29.123,11/30/2021 21:06:30.503,1801.380,2200_Bridge05844A_afterpour_startup_21-11-29-1235pm_064.ASC
11/30/2021 21:06:30.503,11/30/2021 21:36:31.903,1801.400,2201_Bridge05844A_afterpour_startup_21-11-29-1235pm_065.ASC
11/30/2021 21:36:31.903,11/30/2021 22:06:33.270,1801.367,2202_Bridge05844A_afterpour_startup_21-11-29-1235pm_066.ASC
11/30/2021 22:06:33.270,11/30/2021 22:36:34.663,1801.393,2203_Bridge05844A_afterpour_startup_21-11-29-1235pm_067.ASC
11/30/2021 22:36:34.663,11/30/2021 23:06:36.083,1801.420,2204_Bridge05844A_afterpour_startup_21-11-29-1235pm_068.ASC
11/30/2021 23:06:36.083,11/30/2021 23:36:37.456,1801.373,2205_Bridge05844A_afterpour_startup_21-11-29-1235pm_069.ASC
11/30/2021 23:36:37.456,12/1/2021 0:06:38.863,1801.407,2206_Bridge05844A_afterpour_startup_21-11-29-1235pm_070.ASC
12/1/2021 0:06:38.863,12/1/2021 0:36:40.243,1801.380,2207_Bridge05844A_afterpour_startup_21-11-29-1235pm_071.ASC
12/1/2021 0:36:40.243,12/1/2021 1:06:41.643,1801.400,2208_Bridge05844A_afterpour_startup_21-11-29-1235pm_072.ASC
12/1/2021 1:06:41.643,12/1/2021 1:36:43.023,1801.380,2209_Bridge05844A_afterpour_startup_21-11-29-1235pm_073.ASC
12/1/2021 1:36:43.023,12/1/2021 1:47:39.196,656.173,2210_Bridge05844A_afterpour_startup_21-11-29-1235pm_074.ASC
12/1/2021 9:17:00.000,12/1/2021 9:47:00.393,1800.393,2211_Bridge05844A_afterpour_startup_21-12-01-917am.ASC
12/1/2021 9:47:00.393,12/1/2021 10:17:01.860,1801.467,2212_Bridge05844A_afterpour_startup_21-12-01-917am_001.ASC
12/1/2021 10:17:01.860,12/1/2021 10:47:03.240,1801.380,2213_Bridge05844A_afterpour_startup_21-12-01-917am_002.ASC
12/1/2021 10:47:03.240,12/1/2021 11:17:04.640,1801.400,2214_Bridge05844A_afterpour_startup_21-12-01-917am_003.ASC
12/1/2021 11:17:04.640,12/1/2021 11:47:06.047,1801.407,2215_Bridge05844A_afterpour_startup_21-12-01-917am_004.ASC
12/1/2021 11:47:06.047,12/1/2021 12:17:07.474,1801.427,2216_Bridge05844A_afterpour_startup_21-12-01-917am_005.ASC
12/1/2021 12:17:07.474,12/1/2021 12:47:08.901,1801.427,2217_Bridge05844A_afterpour_startup_21-12-01-917am_006.ASC
12/1/2021 12:47:08.901,12/1/2021 13:17:10.188,1801.287,2218_Bridge05844A_afterpour_startup_21-12-01-917am_007.ASC
12/1/2021 13:17:10.188,12/1/2021 13:47:11.688,1801.500,2219_Bridge05844A_afterpour_startup_21-12-01-917am_008.ASC
12/1/2021 13:47:11.688,12/1/2021 14:17:12.988,1801.300,2220_Bridge05844A_afterpour_startup_21-12-01-917am_009.ASC
12/1/2021 14:17:12.988,12/1/2021 14:47:14.415,1801.427,2221_Bridge05844A_afterpour_startup_21-12-01-917am_010.ASC
12/1/2021 14:47:14.415,12/1/2021 15:17:15.815,1801.400,2222_Bridge05844A_afterpour_startup_21-12-01-917am_011.ASC
12/1/2021 15:17:15.815,12/1/2021 15:47:17.162,1801.347,2223_Bridge05844A_afterpour_startup_21-12-01-917am_012.ASC
12/1/2021 15:47:17.162,12/1/2021 16:17:18.562,1801.400,2224_Bridge05844A_afterpour_startup_21-12-01-917am_013.ASC
12/1/2021 16:17:18.562,12/1/2021 16:47:20.009,1801.447,2225_Bridge05844A_afterpour_startup_21-12-01-917am_014.ASC
12/1/2021 16:47:20.009,12/1/2021 17:17:21.436,1801.427,2226_Bridge05844A_afterpour_startup_21-12-01-917am_015.ASC
12/1/2021 17:17:21.436,12/1/2021 17:47:22.856,1801.420,2227_Bridge05844A_afterpour_startup_21-12-01-917am_016.ASC
12/1/2021 17:47:22.856,12/1/2021 18:17:24.276,1801.420,2228_Bridge05844A_afterpour_startup_21-12-01-917am_017.ASC
12/1/2021 18:17:24.276,12/1/2021 18:47:25.689,1801.413,2229_Bridge05844A_afterpour_startup_21-12-01-917am_018.ASC
12/1/2021 18:47:25.689,12/1/2021 19:17:26.982,1801.293,2230_Bridge05844A_afterpour_startup_21-12-01-917am_019.ASC
12/1/2021 19:17:26.982,12/1/2021 19:47:28.422,1801.440,2231_Bridge05844A_afterpour_startup_21-12-01-917am_020.ASC
12/1/2021 19:47:28.422,12/1/2021 20:17:29.809,1801.387,2232_Bridge05844A_afterpour_startup_21-12-01-917am_021.ASC
12/1/2021 20:17:29.809,12/1/2021 20:47:31.202,1801.393,2233_Bridge05844A_afterpour_startup_21-12-01-917am_022.ASC
12/1/2021 20:47:31.202,12/1/2021 21:17:32.575,1801.373,2234_Bridge05844A_afterpour_startup_21-12-01-917am_023.ASC
12/1/2021 21:17:32.575,12/1/2021 21:47:33.988,1801.413,2235_Bridge05844A_afterpour_startup_21-12-01-917am_024.ASC
12/1/2021 21:47:33.988,12/1/2021 22:17:35.381,1801.393,2236_Bridge05844A_afterpour_startup_21-12-01-917am_025.ASC
12/1/2021 22:17:35.381,12/1/2021 22:47:36.801,1801.420,2237_Bridge05844A_afterpour_startup_21-12-01-917am_026.ASC
12/1/2021 22:47:36.801,12/1/2021 23:17:38.161,1801.360,2238_Bridge05844A_afterpour_startup_21-12-01-917am_027.ASC
12/1/2021 23:17:38.161,12/1/2021 23:47:39.614,1801.453,2239_Bridge05844A_afterpour_startup_21-12-01-917am_028.ASC
12/1/2021 23:47:39.614,12/2/2021 0:17:40.941,1801.327,2240_Bridge05844A_afterpour_startup_21-12-01-917am_029.ASC
12/2/2021 0:17:40.941,12/2/2021 0:47:42.381,1801.440,2241_Bridge05844A_afterpour_startup_21-12-01-917am_030.ASC
12/2/2021 0:47:42.381,12/2/2021 1:17:43.788,1801.407,2242_Bridge05844A_afterpour_startup_21-12-01-917am_031.ASC
12/2/2021 1:17:43.788,12/2/2021 1:47:45.195,1801.407,2243_Bridge05844A_afterpour_startup_21-12-01-917am_032.ASC
12/2/2021 1:47:45.195,12/2/2021 2:17:46.568,1801.373,2244_Bridge05844A_afterpour_startup_21-12-01-917am_033.ASC
12/2/2021 2:17:46.568,12/2/2021 2:47:48.015,1801.447,2245_Bridge05844A_afterpour_startup_21-12-01-917am_034.ASC
12/2/2021 2:47:48.015,12/2/2021 3:17:49.395,1801.380,2246_Bridge05844A_afterpour_startup_21-12-01-917am_035.ASC
12/2/2021 3:17:49.395,12/2/2021 3:47:50.708,1801.313,2247_Bridge05844A_afterpour_startup_21-12-01-917am_036.ASC
12/2/2021 3:47:50.708,12/2/2021 4:17:52.141,1801.433,2248_Bridge05844A_afterpour_startup_21-12-01-917am_037.ASC
12/2/2021 4:17:52.141,12/2/2021 4:47:53.548,1801.407,2249_Bridge05844A_afterpour_startup_21-12-01-917am_038.ASC
12/2/2021 4:47:53.548,12/2/2021 5:17:54.968,1801.420,2250_Bridge05844A_afterpour_startup_21-12-01-917am_039.ASC
12/2/2021 5:17:54.968,12/2/2021 5:47:56.401,1801.433,2251_Bridge05844A_afterpour_startup_21-12-01-917am_040.ASC
12/2/2021 5:47:56.401,12/2/2021 6:17:57.834,1801.433,2252_Bridge05844A_afterpour_startup_21-12-01-917am_041.ASC
12/2/2021 6:17:57.834,12/2/2021 6:47:59.154,1801.320,2253_Bridge05844A_afterpour_startup_21-12-01-917am_042.ASC
12/2/2021 6:47:59.154,12/2/2021 7:18:00.527,1801.373,2254_Bridge05844A_afterpour_startup_21-12-01-917am_043.ASC
12/2/2021 7:18:00.527,12/2/2021 7:48:01.954,1801.427,2255_Bridge05844A_afterpour_startup_21-12-01-917am_044.ASC
12/2/2021 7:48:01.954,12/2/2021 8:18:03.354,1801.400,2256_Bridge05844A_afterpour_startup_21-12-01-917am_045.ASC
12/2/2021 8:18:03.354,12/2/2021 8:48:04.787,1801.433,2257_Bridge05844A_afterpour_startup_21-12-01-917am_046.ASC
12/2/2021 8:48:04.787,12/2/2021 9:18:06.154,1801.367,2258_Bridge05844A_afterpour_startup_21-12-01-917am_047.ASC
